"","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","DateMadePublic","OrigCompany","City","State","BreachType","OrgType","TotalRecords","BreachYear","Latitude","Longitude","MatchedCompanyName","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"2977","OLD","The Long-Term Care ETF",1640,"$21.5M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1301.5,NA,NA
"2978","LOVE","The Lovesac Company",855,"$249.92M","2018","Consumer Services","Other Specialty Stores","January 26, 2007","The Bombay Company","Fort Worth","Texas","Portable Device","Online Retailer",60,2007,32.725409,-97.32085,"The Lovesac Company",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979","MSG","The Madison Square Garden Company",1377,"$6B","2015","Consumer Services","Services-Misc. Amusement & Recreation","November 22, 2016","The Madison Square Garden Company","New York","New York","Hacking","Business Other",0,2016,40.712784,-74.005941,"The Madison Square Garden Company",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208000,117026.5,143969,183900
"2980","MDCO","The Medicines Company",1966,"$3.33B","2000","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481536,536842,591045,647628,450909.5,496728,368727,438880.5,704478,635308,1059500,674983.5,1072960,1227000
"2981","MEET","The Meet Group, Inc.",1577,"$263.09M","n/a","Consumer Services","Advertising",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20750,39030.5,41105,23300,13549.5,29157.5,395220,284482.5,267376.5,468106,301500,1444097,1126471,794500
"2982","MIK","The Michaels Companies, Inc.",2118,"$896.83M","2014","Consumer Services","Recreational Products/Toys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450015,594200,801657,1758963,1801200
"2983","MIDD","The Middleby Corporation",488,"$6.1B","n/a","Technology","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334956,328950,459183,632166,546585,367771.5,290010,240802.5,244998,335791.5,281460.5,308068,387006,455800
"2984","SLIM","The Obesity ETF",1744,"$10.4M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,NA,NA
"2985","STKS","The ONE Group Hospitality, Inc.",1547,"$88.44M","n/a","Consumer Services","Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6400,6149,18820.5,49100
"2986","ORG","The Organics ETF",1250,"$9.51M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,1339,NA
"2987","PECK","The Peck Company Holdings, Inc.",1905,"$25.62M","2016","Public Utilities","Natural Gas Distribution",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988","PRSC","The Providence Service Corporation",2218,"$729.25M","2003","Consumer Services","Transportation Services","January 25, 2006","Providence Home Services","Portland","Oregon","Portable Device","Healthcare",365000,2006,45.523452,-122.676207,"The Providence Service Corporation",37663,101213,97375,110209,111774,75587,40702,60933,71259.5,106844.5,95487.5,67346,54810,69800
"2989","PRSC","The Providence Service Corporation",2218,"$729.25M","2003","Consumer Services","Transportation Services","July 16, 2016","Providence Health & Services","Portland","Oregon","Insider","Healthcare",5400,2016,45.523062,-122.676482,"The Providence Service Corporation",37663,101213,97375,110209,111774,75587,40702,60933,71259.5,106844.5,95487.5,67346,54810,69800
"2990","REAL","The RealReal, Inc.",623,"$1.12B","2019","Consumer Services","Other Specialty Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991","RMR","The RMR Group Inc.",2028,"$1.46B","n/a","Consumer Services","Professional Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327896,33369,34612.5,48200
"2992","SMPL","The Simply Good Foods Company",1529,"$2.42B","n/a","Consumer Non-Durables","Packaged Foods",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252907,265500
"2993","TSG","The Stars Group Inc.",748,"$4.37B","n/a","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65658,124137.5,133000,265500
"2994","TTD","The Trade Desk, Inc.",1304,"$11.06B","2016","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383029,724400,NA
"2995","YORW","The York Water Company",1809,"$484.51M","n/a","Public Utilities","Water Supply",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9416,6748,8910,7981,17343.5,29272,27321,23841.5,19302,25060.5,20108.5,28388.5,21965,31200
"2996","NCTY","The9 Limited",259,"$34.22M","2004","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131635,198045,282954,167102,97988.5,49737.5,40482,15984.5,37398,43993,35750,15938,23848.5,217100
"2997","TXMD","TherapeuticsMD, Inc.",1076,"$697.13M","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,6,4150,111836.5,999017.5,1003939.5,1497232.5,2187627,1653800
"2998","TRPX","Therapix Biosciences Ltd.",1050,"$8.94M","2017","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29554,16300
"2999","TBPH","Theravance Biopharma, Inc.",1171,"$1.25B","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170597,171659.5,194050.5,188122,191600
"3000","TCRD","THL Credit, Inc.",2300,"$207.2M","2010","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61777,60925,87768.5,343143.5,293966.5,157368,112614.5,107580,121700
"3001","THBRU","Thunder Bridge Acquisition II, Ltd.",378,"$304.2M","2019","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3002","TIBR","Tiberius Acquisition Corporation",391,"$221.64M","2018","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3003","TTS","Tile Shop Hldgs, Inc.",1063,"$136.96M","n/a","Consumer Services","Home Furnishings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126093.5,251209,423815.5,343822,324737,356492.5,775100
"3004","TLRY","Tilray, Inc.",1354,"$2.51B","2018","Consumer Durables","Specialty Chemicals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3005","TSBK","Timberland Bancorp, Inc.",1345,"$213.28M","n/a","Finance","Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553,6177,4889,4566.5,4638,3871,4301,3386,3967,4241,2971,5546.5,13962,15700
"3006","TIPT","Tiptree Inc.",2311,"$239.79M","n/a","Finance","Property-Casualty Insurers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2201,12924.5,25858.5,24321.5,17939,15300
"3007","TITN","Titan Machinery Inc.",741,"$334.09M","2007","Consumer Services","Other Specialty Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147610.5,423081,199732.5,127149,267827,353334.5,326141.5,164932,124900,93825.5,103715,164900
"3008","TMDI","Titan Medical Inc.",1011,"$67.07M","n/a","Health Care","Medical/Dental Instruments","March 16, 2017","Tarleton Medical","Rancho Mirage","California","Hacking","Healthcare",3929,2017,33.739744,-116.41279,"Titan Medical Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3009","TMDI","Titan Medical Inc.",1011,"$67.07M","n/a","Health Care","Medical/Dental Instruments","March 8, 2017","Tarleton Medical","Stephenville","Texas","Hacking","Healthcare",0,2017,38.980668,-76.3144,"Titan Medical Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3010","TTNP","Titan Pharmaceuticals, Inc.",108,"$6.56M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16436.5,26455,25982,27636,26110,12709.5,13663.5,15041,65706.5,26062,43467.5,147827,91649,66506.5
"3011","TVTY","Tivity Health, Inc.",901,"$873.43M","n/a","Health Care","Misc Health and Biotechnology Services","August 15, 2014","University Health",NA,"Louisiana","Hacking","Healthcare",6073,2014,40.760537,-73.97889,"Tivity Health, Inc.",316400,275125,444906,520229,230281.5,149857,193943,150226,326350,262300,321450,286023,358736,445900
"3012","TVTY","Tivity Health, Inc.",901,"$873.43M","n/a","Health Care","Misc Health and Biotechnology Services","May 31, 2018","Dignity Health",NA,"California","Unintended Disclosure","Healthcare",55947,2018,37.09024,-95.712891,"Tivity Health, Inc.",316400,275125,444906,520229,230281.5,149857,193943,150226,326350,262300,321450,286023,358736,445900
"3013","TIVO","TiVo Corporation",2417,"$947.12M","n/a","Miscellaneous","Multi-Sector Companies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1214381.5,1383967,1114820,869196,627724,1436309,906074,631894,1068700
"3014","TLSA","Tiziana Life Sciences plc",2279,"$85.7M","2018","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3015","TKKS","TKK Symphony Acquisition Corporation",378,"$318.9M","2018","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3016","TMUS","T-Mobile US, Inc.",2494,"$66.69B","n/a","Public Utilities","Telecommunications Equipment","October 14, 2006","T-Mobile USA Inc.","Bellvue","Washington","Portable Device","Business Other",43000,2006,47.610377,-122.200679,"T-Mobile US, Inc.",NA,NA,963220,1713231,3411926,4009693,3694590,4149427.5,4322973.5,3986929,3505360,3066471.5,3657918,3553200
"3017","TMUS","T-Mobile US, Inc.",2494,"$66.69B","n/a","Public Utilities","Telecommunications Equipment","June 7, 2009","T-Mobile USA","Bellevue","Washington","Hacking","Business Other",0,2009,47.610377,-122.200679,"T-Mobile US, Inc.",NA,NA,963220,1713231,3411926,4009693,3694590,4149427.5,4322973.5,3986929,3505360,3066471.5,3657918,3553200
"3018","TMUS","T-Mobile US, Inc.",2494,"$66.69B","n/a","Public Utilities","Telecommunications Equipment","January 16, 2012","T-Mobile","Bellevue","Washington","Hacking","Online Retailer",44,2012,47.610377,-122.200679,"T-Mobile US, Inc.",NA,NA,963220,1713231,3411926,4009693,3694590,4149427.5,4322973.5,3986929,3505360,3066471.5,3657918,3553200
"3019","TMUS","T-Mobile US, Inc.",2494,"$66.69B","n/a","Public Utilities","Telecommunications Equipment","December 7, 2016","T-Mobile","Bellevue","Washington","Unintended Disclosure","Business Other",0,2016,47.576611,-122.167383,"T-Mobile US, Inc.",NA,NA,963220,1713231,3411926,4009693,3694590,4149427.5,4322973.5,3986929,3505360,3066471.5,3657918,3553200
"3020","TMUS","T-Mobile US, Inc.",2494,"$66.69B","n/a","Public Utilities","Telecommunications Equipment","October 12, 2017","T-Mobile","Houston","Texas","Hacking","Business Other",69600000,2017,29.760427,-95.369803,"T-Mobile US, Inc.",NA,NA,963220,1713231,3411926,4009693,3694590,4149427.5,4322973.5,3986929,3505360,3066471.5,3657918,3553200
"3021","TMUS","T-Mobile US, Inc.",2494,"$66.69B","n/a","Public Utilities","Telecommunications Equipment","May 24, 2018","T-Mobile",NA,NA,"Unintended Disclosure","Online Retailer",7.4e+07,2018,37.09024,-95.712891,"T-Mobile US, Inc.",NA,NA,963220,1713231,3411926,4009693,3694590,4149427.5,4322973.5,3986929,3505360,3066471.5,3657918,3553200
"3022","TMSR","TMSR Holding Company Limited",248,"$21.99M","2015","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3023","TOCA","Tocagen Inc.",1562,"$77.67M","2017","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113656,116500
"3024","TNXP","Tonix Pharmaceuticals Holding Corp.",111,"$6.64M","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,220,9822,11015,30257.5,95087,46300
"3025","TOPS","TOP Ships Inc.",2306,"$10.81M","n/a","Transportation","Marine Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,39469,1163400
"3026","TRCH","Torchlight Energy Resources, Inc.",277,"$92.1M","n/a","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26896,40446.5,124498.5,121955.5,271254,154900
"3027","TRMD","TORM plc",2436,"$575.68M","n/a","Transportation","Marine Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3028","TOTA","Tottenham Acquisition I Limited",394,"$61.44M","2018","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3029","TBLT","ToughBuilt Industries, Inc.",103,"$10.39M","2018","Capital Goods","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3030","TSEM","Tower Semiconductor Ltd.",942,"$2.03B","1994","Technology","Semiconductors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1514,5330,6247,7065,13780,41265.5,29078,20880.5,32626,385601,603506,413679,544858,534800
"3031","CLUB","Town Sports International Holdings, Inc.",357,"$53.98M","2006","Consumer Services","Hotels/Resorts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116450,251393,195826,114229,78167,147624,116811,57024.5,129199.5,68468.5,33543.5,52567,57800
"3032","TOWN","Towne Bank",1396,"$1.91B","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5786,6371,9843,30862,64341,52865.5,59445,52721,37119.5,46133.5,88399,128369.5,136801.5,164000
"3033","TPIC","TPI Composites, Inc.",872,"$620.11M","2016","Energy","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177795,131125,NA
"3034","TCON","TRACON Pharmaceuticals, Inc.",138,"$16.47M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51868,23191.5,59937,187100
"3035","TSCO","Tractor Supply Company",464,"$12.15B","1994","Consumer Services","RETAIL: Building Materials","October 12, 2013","Gordon Supply Company","Glenside","Pennsylvania","Hacking","Financial",400,2013,40.099908,-75.152793,"Tractor Supply Company",1403075,1621145,1936979,2818996,2188709.5,1489334,1400087,1357033,923893.5,1053653.5,810443,981230,1985465,1688712
"3036","TW","Tradeweb Markets Inc.",1974,"$9.46B","2019","Finance","Investment Bankers/Brokers/Service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3037","TWMC","Trans World Entertainment Corp.",1594,"$6.75M","n/a","Consumer Services","Consumer Electronics/Video Chains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129540,90581,39346,22036,13347,20662,6769.5,5969,33245,22277,5300,5813,7543,5900
"3038","TACT","TransAct Technologies Incorporated",529,"$88.37M","1996","Technology","Computer peripheral equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91021,50775,37352.5,51525,22544.5,15460.5,20943,11645.5,11914,15982,17160.5,12832,10761,30900
"3039","TRNS","Transcat, Inc.",1227,"$169.71M","n/a","Capital Goods","Electrical Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3144.5,2000,2427,1522.5,1121,1967.5,1900,4580,5402,7705,2805,2736,7000,NA
"3040","TGA","TransGlobe Energy Corporation",289,"$96.48M","n/a","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412855,184061,213763,182105,141525,209089,177936,114852,97202,145086.5,211232.5,85984,64319,59400
"3041","TBIO","Translate Bio, Inc.",2609,"$463.17M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3042","TMDX","TransMedics Group, Inc.",1258,"$505.8M","2019","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3043","TA","TravelCenters of America Inc. ",624,"$105.94M","n/a","Consumer Durables","Automotive Aftermarket","April 11, 2016","Pain Treatment Centers of America",NA,"Arkansas","Hacking","Healthcare",19397,2016,40.760537,-73.97889,"TravelCenters of America Inc. ",NA,NA,106200,104640,94411,101361.5,200111,108784.5,268948,231709,288679.5,251371.5,196210,187600
"3044","TZOO","Travelzoo",532,"$139.3M","n/a","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422405,335091,255469,135618,30806.5,63987.5,812727,203514.5,67186.5,69245.5,82350,35492.5,24405,16664
"3045","TRMT","Tremont Mortgage Trust",1882,"$35.31M","2017","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33200,NA
"3046","TRVN","Trevena, Inc.",211,"$75.91M","2014","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57397.5,250180.5,329457,547147,609300
"3047","TRVI","Trevi Therapeutics, Inc.",1924,"$88.46M","2019","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3048","TPCO","Tribune Publishing Company",2425,"$273.47M","n/a","Consumer Services","Newspapers/Magazines","May 8, 2007","Carus Publishing Company","Petersborough","New Hampshire","Hacking","Business Other",0,2007,42.870639,-71.951746,"Tribune Publishing Company",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3049","TCDA","Tricida, Inc.",1750,"$1.72B","2018","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3050","TCBK","TriCo Bancshares",1762,"$1.08B","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18096,25269,43778,66888,57040,33816,27281,28110,31785,59642.5,57369.5,43922,57944,73100
"3051","TDAC","Trident Acquisitions Corp.",404,"$273.85M","2018","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3052","TRIL","Trillium Therapeutics Inc.",80,"$8.73M","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,21,10,22.5,733,2121,86000,72528,63322,70700
"3053","TRS","TriMas Corporation",1521,"$1.33B","2007","Capital Goods","Industrial Specialties",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128550,101440,44300.5,144882.5,193701,136297.5,184514,224491.5,229050,160643,152630,131800
"3054","TRMB","Trimble Inc.",1813,"$9.45B","1990","Capital Goods","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1439352,1282080,1350254,2153656,1594214,1071407,1023762,1317127,1311117.5,1356868,1543150,1124565.5,910639,1022100
"3055","TRIB","Trinity Biotech plc",293,"$28.43M","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41398,41201,41643,34235,48324,42802,34440,49903.5,64353,86048,93768,74529,45688,26500
"3056","TMCX","Trinity Merger Corp.",400,"$447.21M","2018","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3057","TRIP","TripAdvisor, Inc.",1823,"$5.29B","n/a","Technology","Computer Software: Programming, Data Processing","March 24, 2011","TripAdvisor","Newton","Massachusetts","Hacking","Business Other",0,2011,42.337041,-71.209221,"TripAdvisor, Inc.",NA,NA,NA,NA,NA,NA,2495774,2033278,1645518.5,1881773.5,1599900,1515485,2467245,2220700
"3058","TSC","TriState Capital Holdings, Inc.",972,"$579.18M","2013","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40295.5,64581.5,57400,37484,81191,101700
"3059","TSCAP","TriState Capital Holdings, Inc.",1429,"$788.18M","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3060","TSCBP","TriState Capital Holdings, Inc.",1413,"$74.32M","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3061","TBK","Triumph Bancorp, Inc.",1538,"$785.91M","2014","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62173,40543.5,27377,70100,111100
"3062","TRVG","trivago N.V.",1919,"$1.72B","2016","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900636.5,861351,904100
"3063","TROV","TrovaGene, Inc.",350,"$10.67M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36589,103476.5,58784,382750,329516.5,255217,1254100
"3064","TRUE","TrueCar, Inc.",1611,"$420.49M","2014","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802028,979600,562687.5,1172900,1583100
"3065","TRUP","Trupanion, Inc.",1269,"$838.09M","n/a","Health Care","Medical Specialities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103096.5,76950,89168.5,138143,307700
"3066","TRST","TrustCo Bank Corp NY",2427,"$743.3M","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228630,228720,401917,561383,475722,336089.5,328201,278112.5,341180,279550,258241,208656,266408,292400
"3067","TRMK","Trustmark Corporation",1693,"$2.1B","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125314,156627,277591,593441,604881.5,380170.5,397058,294913,301634.5,361566,412699.5,330688.5,256307,273800
"3068","TSRI","TSR, Inc.",1880,"$8.42M","n/a","Technology","EDP Services","April 2, 2015","SRI, Inc.","Mclean","Virginia","Hacking","Business Other",0,2015,38.930359,-77.219504,"TSR, Inc.",2872,2941,3234,1966,1499,2135,2056,2214,1010,2150,1684.5,6057,5124,NA
"3069","TTEC","TTEC Holdings, Inc.",2033,"$2.18B","1996","Technology","Professional Services","August 26, 2018","TKC Holdings inc",NA,NA,"Unknown","Financial",2128,2018,0,0,"TTEC Holdings, Inc.",291598,371757,815739,563610,292943,226755,172326,117196,93342.5,108461,79003.5,65405.5,71601.5,55800
"3070","TTMI","TTM Technologies, Inc.",429,"$1.12B","2000","Technology","Electrical Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276982,339988,399685,408469,256936,425018.5,673204,311192,243614,422580,514550,635281,1119254,707200
"3071","TC","TuanChe Limited",1045,"$180.81M","2018","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3072","TCX","Tucows Inc.",2141,"$538.08M","n/a","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33050,23425,34925,14038,9747.5,13205,8388.5,37254,24552.5,26677.5,69700,40460,76660,84600
"3073","TUES","Tuesday Morning Corp.",298,"$65.31M","1999","Consumer Services","Department/Specialty Retail Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297435,489715,464121,252025,149743,393559.5,208753,153007.5,266900,425214.5,476750,244250,367636,211200
"3074","TOUR","Tuniu Corporation",1548,"$382.34M","2014","Consumer Services","Transportation Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363967,328535.5,256285,161169,181200
"3075","TPTX","Turning Point Therapeutics, Inc.",2201,"$1.71B","2019","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3076","HEAR","Turtle Beach Corporation",2607,"$130.91M","n/a","Capital Goods","Telecommunications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36050,90758.5,78678.5,88136,103531.5,132751,255200
"3077","THCB","Tuscan Holdings Corp.",2653,"$351.32M","2019","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
