"","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","DateMadePublic","OrigCompany","City","State","BreachType","OrgType","TotalRecords","BreachYear","Latitude","Longitude","MatchedCompanyName","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"3681","BTE","Baytex Energy Corp",280,"$714.14M","n/a","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420833.90715,2324750.391,2733624.342,7195597.023,5477789.3667,6240055.432,15005361.602,9331506.7625,6128877.468,8633618.498,11487479.2705,11109530.6,5020181.58,5392550
"3682","BBT","BB&T Corporation",2041,"$36.5B","n/a","Finance","Major Banks","September 11, 2017","ABB, Inc.","Cary","North Carolina","Hacking","Healthcare",28012,2017,35.79154,-78.781117,"BB&T Corporation",48307195.972,55495533.832,82036066.585,223561971.216,209586411.9485,174434278.629,144726669.9025,135826621.4325,115163052.0265,124634463.765,144073724.9335,165307877.395,182583555.968,209292419
"3683","BBAR","BBVA Banco Frances S.A.",1876,"$861.81M","n/a","Finance","Commercial Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3684","BBX","BBX Capital Corporation",1870,"$404.06M","2017","Finance","Real Estate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1176277.175,2093356
"3685","BCE","BCE, Inc.",3834,"$42.59B","n/a","Public Utilities","Telecommunications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5825082.1,5736470.264,17092034.288,25294547.012,18550563.8295,24275856.766,24015499.9,22103740.95,28918205.7775,29619584.058,38302900.932,34010337.8835,34854769.915,41079727
"3686","BZH","Beazer Homes USA, Inc.",2808,"$387.86M","1994","Capital Goods","Homebuilding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72590750,57294196,41833384,11206447.15,4952100.95,11664031.5,5919899.2,13862016.785,16940614.16,11801337.55,8659658.465,6650772.12,7060383.61,9738513
"3687","BDX","Becton, Dickinson and Company",3397,"$68.55B","n/a","Health Care","Medical/Dental Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51405204.864,57530158.896,86606948.714,129042703.009,119796449.3485,98087911.97,104770074.761,79788741.836,80698100.1015,94931534.27,150587415.25,144972909.88,217389073.98,302767900
"3688","BDC","Belden Inc",3812,"$2.07B","n/a","Basic Industries","Telecommunications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5124729.118,8578742.702,27418735.24,21481247.412,6861094.836,6012923.982,8274760.414,8748942.738,12383578.886,16936382.66,18989261.928,18381932.4265,18761465.792,24316200
"3689","BHE","Benchmark Electronics, Inc.",3431,"$996.38M","n/a","Technology","Electrical Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10950024,13089783,13008060,9655208.96,5310137.5,5330168.56,4450853.68,3947570.36,5023292.58,6181977.97,6522048,6474539.2,8410103.1,10539760
"3690","BHLB","Berkshire Hills Bancorp, Inc.",3547,"$1.49B","n/a","Finance","Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309272.132,721047.171,776923.992,1090099.347,896547.3015,590965.4705,1029356.655,1179883.966,1716595.8925,1854389.549,2814866.367,2786725.926,6008943.988,6625400
"3691","BERY","Berry Global Group, Inc.",3714,"$5.17B","2012","Consumer Non-Durables","Plastic Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4032061.5,9156225.57,19622087.18,41851231.445,54076822.84,50012424.15,52530744
"3692","BBY","Best Buy Co., Inc.",4034,"$17B","n/a","Consumer Services","Consumer Electronics/Video Chains","May 6, 2011","Best Buy","San Francisco","California","Hacking","Online Retailer",0,2011,37.77493,-122.419416,"Best Buy Co., Inc.",187703498.59,204853165.754,257480324.812,277989016.448,244531541.325,227044529.4335,186690373.2915,126207200.775,165369582.3735,146804786.734,150567166.9995,153081050.284,189742332.78,243974115
"3693","BBY","Best Buy Co., Inc.",4034,"$17B","n/a","Consumer Services","Consumer Electronics/Video Chains","April 6, 2018","Best Buy",NA,NA,"Hacking","Online Retailer",1,2017,37.09024,-95.712891,"Best Buy Co., Inc.",187703498.59,204853165.754,257480324.812,277989016.448,244531541.325,227044529.4335,186690373.2915,126207200.775,165369582.3735,146804786.734,150567166.9995,153081050.284,189742332.78,243974115
"3694","BEST","BEST Inc.",3729,"$1.7B","2017","Transportation","Trucking Freight/Courier Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3695","BHP","BHP Group Limited",3854,"$124.3B","n/a","Basic Industries","Precious Metals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38317949.768,106557026.545,183903291.264,310836903.684,251224860.186,281250081.535,296617240.583,186044222.467,123765082.7415,121547720.7455,110076467.874,117968018.0805,94106499.3235,121336992
"3696","BBL","BHP Group Plc",3782,"$109.21B","n/a","Energy","Coal Mining",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321140.674,1753351.782,8212058.736,41862334.059,71592665.016,108506960.606,112349999.424,51857691.5,35141266.5285,34380261.222,45658318.263,64713889.2885,49894860.2225,74064144
"3697","BIG","Big Lots, Inc.",3257,"$887.43M","n/a","Consumer Services","Department/Specialty Retail Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8205732.364,22167448.185,59698601.547,63415814.154,44281144.22,48692740.735,48745183.023,38405355.244,21697905.8675,36591413.1775,37769093.029,40859394.284,43728332.7,65988748
"3698","BH","Biglari Holdings Inc.",4235,"$199.58M","2018","Consumer Services","Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2101625,2314884,2625693,1676757.6,1985004.2,3420922.005,2653393.85,1384721.985,2139297.38,2616318.36,2404426.5,1594197.64,1839702.15,2086257
"3699","BHVN","Biohaven Pharmaceutical Holding Company Ltd.",3717,"$2.04B","2017","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4598419.14,14074120
"3700","BIO","Bio-Rad Laboratories, Inc.",3633,"$10.06B","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","April 8, 2016","BioReference Laboratories, Inc",NA,"New Jersey","Unintended Disclosure","Healthcare",3563,2016,40.760537,-73.97889,"Bio-Rad Laboratories, Inc.",3425000,4164800,6303141,8576304,6692002.605,5196803.24,7100910,5514461.37,7142991.99,9461064.775,15786230,16261720.86,33881950.08,38302462
"3701","BIO","Bio-Rad Laboratories, Inc.",3633,"$10.06B","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","April 14, 2017","BioReference Laboratories, Inc.",NA,"New Jersey","Physical Loss","Healthcare",1772,2017,37.09024,-95.712891,"Bio-Rad Laboratories, Inc.",3425000,4164800,6303141,8576304,6692002.605,5196803.24,7100910,5514461.37,7142991.99,9461064.775,15786230,16261720.86,33881950.08,38302462
"3702","BITA","Bitauto Holdings Limited",596,"$890.41M","2010","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2893778.4,252044.8,65357.39,1435665.75,51611932.43,35607180,12500856.555,24190656.75,28453312
"3703","BJ","BJ&#39;s Wholesale Club Holdings, Inc.",3420,"$3.59B","2018","Consumer Services","Department/Specialty Retail Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3704","BKH","Black Hills Corporation",4143,"$4.68B","n/a","Public Utilities","Electric Utilities: Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7878581.344,6136437.294,10534396.754,10253323.824,8042867.784,7871425.377,8289231.878,8202607.608,8568323.05,11508664.495,11220546.25,23365760.787,20814010.938,30617235
"3705","BKI","Black Knight, Inc.",4024,"$9.31B","2017","Technology","Computer Software: Prepackaged Software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6417555,4425346,11580028.7,34768530
"3706","BSM","Black Stone Minerals, L.P.",2930,"$2.93B","2015","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2258113.938,1827112.186,1879059.35,2049048
"3707","BB","BlackBerry Limited",4006,"$3.77B","n/a","Technology","Computer Software: Prepackaged Software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474598149.78,326687504.22,1389901675.68,2109439647.32,1019382621.425,763473572.13,545273548.48,201172427.69,280731599.47,118841156.68,61075573.48,28912689.39,34046560.28,66389907.86
"3708","BGIO","BlackRock 2022 Global Income Opportunity Trust",2628,"$208.01M","2017","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468273.538,545853
"3709","BFZ","BlackRock California Municipal Income Trust",2892,"$440.58M","2001","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343677.3,392632.494,366350.04,362038.23,278057.85575,749160.49135,665555.6448,1017082.15,1098353.877,755017.887,700773.676,813651.7165,821236.437,1263140
"3710","CII","Blackrock Capital and Income Strategies Fund Inc",3001,"$683M","2004","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482696.1356,530208.49,843332.32,676207.295,1921304.8459,2116784.96225,1961949.2856,1796397.94095,1732354.1978,2029277.2365,1610215.8825,1795077.6465,1771692.442,2417030
"3711","BHK","Blackrock Core Bond Trust",2940,"$785.3M","2001","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822931.5604,724319.577,790674.8496,724919.0304,832878.834,903858.35165,913972.2836,1208598.199,1182214.0725,895274.195,1268830.7995,1635481.207,1365335.712,1467186
"3712","HYT","Blackrock Corporate High Yield Fund, Inc.",414,"$1.28B","2003","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1647047.72,1290961.9412,1515862.3932,1111511.652,1221988.2486,1436899.78695,1337440.3408,1388995.2939,1741454.06165,4557972.4785,3665387.9889,4015981.40155,3611269.97,4423615
"3713","BTZ","BlackRock Credit Allocation Income Trust",2886,"$1.43B","2006","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239165.806,3531170.45,2104324.5618,1701581.30865,1857842.21845,1691163.4032,1788725.0199,3698519.1143,2982227.797,2775283.6095,2909488.9845,2256468.891,2580480
"3714","DSU","Blackrock Debt Strategies Fund, Inc.",432,"$534.86M","1998","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1627213.188,1563148.944,1885117.182,1480158.72,1084310.18605,1198548.38315,1303751.424,1452136.85165,1483530.54905,2258999.4087,1628897.6838,1609750.45675,1435280,2046282
"3715","BGR","BlackRock Energy and Resources Trust",2721,"$312.57M","2004","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2334107.025,2540384.366,2378471.8,3730889.302,2128414.5482,2096057.461,2607822.438,2026963.286,2043929.5415,2267697.249,2054130.5145,1289727.42,1317766.8,1686878
"3716","BDJ","Blackrock Enhanced Equity Dividend Trust",4184,"$1.66B","2005","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1778960.1792,2928765.669,2588431.968,1744491.789,1552646.33505,1519220.4039,1692053.7676,3499087.2373,3617310.95325,3429167.93845,3053181.83535,3195564.1721,3375888.964,3906272
"3717","EGF","Blackrock Enhanced Government Fund, Inc",2824,"$68.18M","2005","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600837.1395,622440.847,681529.407,526411.58,606232.454,809153.969,427757.085,379103.825,357532.306,263053.5175,127749.738,105383.4245,76325.945,NA
"3718","FRA","Blackrock Floating Rate Income Strategies Fund Inc",2805,"$455.74M","2003","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1057434.343,1010341.358,1345453.24,1041122.754,759489.3579,1231126.8975,864231.786,1180613.3465,1934875.2285,1768403.434,1382434.6865,1425111.714,1866090.6,2504056
"3719","BFO","Blackrock Florida Municipal 2020 Term Trust",697,"$80.01M","2003","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124565.016,99528.712,105746.888,86248.236,83076.168,135909.18,92393.844,119060.307,138511.88,148304.016,99369.402,92991.997,77865.1605,NA
"3720","BGT","Blackrock Global",573,"$281.7M","2004","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264564.674,1487485.23,1274388.729,885707.3392,782868.9702,1220124.8871,1071829.844,941849.67,1110453.2145,911361.803,763691.099,862977.948,887359.55,866640
"3721","BOE","Blackrock Global",392,"$691.87M","2005","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741293.675,1104424.225,945605.186,781245.9984,972539.413,3817157.278,3501004.9568,3805525.4526,3429329.0505,2963073.1965,2451725.8285,2295204.3755,2745043.358,2942174
"3722","BME","Blackrock Health Sciences Trust",3696,"$396.21M","2005","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505875.24,478990.554,397506.645,357342.354,389057.0705,515083.72,443110.134,378154.364,571880.042,642112.2465,816098.259,1011294.596,811226.358,1364807
"3723","BAF","BlackRock Income Investment Quality Trust",707,"$127.13M","2002","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212702.2843,167515.1305,152749.62,139332.6378,187264.53075,264866.324,189953.412,329500.9845,397812.2545,289381.85,223478.348,311026.295,290642.058,234843
"3724","BKT","BlackRock Income Trust Inc. (The)",3980,"$384.06M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794698.812,670645.008,798406.7091,821856.1587,1038197.71615,1029308.37285,1040090.2224,1188696.0125,1630786.8592,793053.13005,562299.34555,707273.5511,485830.3863,667968
"3725","BGY","BLACKROCK INTERNATIONAL, LTD.",3872,"$582.8M","2007","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5098632.705,3570639.0016,3459390.90135,3986375.5663,3416311.5408,3111209.9735,2680491.6606,2987606.6589,2429307.17295,1817290.3333,2060815,1951896
"3726","BKN","BlackRock Investment Quality Municipal Trust Inc. (The)",3008,"$269.13M","1993","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380326.848,370311.085,427712.724,454454.8205,319688.0242,363252.2033,297652.4152,386386.105,617079.6515,530913.2445,434522.945,647015.973,572208,669600
"3727","BTA","BlackRock Long-Term Municipal Advantage Trust",2861,"$176.1M","2006","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497585.6775,646974.8516,376475.8739,249050.36805,341316.44335,311946.1488,551914.557,500502.1331,404079.9795,353381.759,447437.905,454514.814,397531
"3728","BZM","BlackRock Maryland Municipal Bond Trust",698,"$30.02M","2002","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40973.3965,32216.8,35629.326,34038.9275,27036.455,36355.835,34562.352,44570.0265,66731.039,45774.3,27352.878,37042.75,NA,NA
"3729","MHE","BlackRock Massachusetts Tax-Exempt Trust",2825,"$30.74M","1993","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25178.769,23797.2273,42138.207,31252.73,24079.3164,34637.02,22305.52555,35655.916,52213.525,33026.976,31405.536,30708.7745,NA,NA
"3730","BIT","BlackRock Multi-Sector Income Trust",3059,"$635.89M","2013","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2851963.678,2200749.3405,1692293.813,2043207.876,1901973.334,2034480
"3731","MUI","Blackrock Muni Intermediate Duration Fund Inc",2948,"$562.19M","2003","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971864.2926,822732.692,886550.355,843230.73,651391.5642,1256113.096,1002904.5,1406665.784,1691822.3355,972405.948,916229.3575,1281195.363,1109940.256,1329056
"3732","MNE","Blackrock Muni New York Intermediate Duration Fund Inc",2951,"$62.43M","2003","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77215.992,75659.8,74322.27,76974.031,81434.649,105488.56635,88048.846,125384.573,154519.515,103274.3075,70346.37,95994.4705,100176.776,135574
"3733","MUA","Blackrock MuniAssets Fund, Inc.",2997,"$554.18M","1993","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376437.8002,360050.548,383944.5,391239.015,333328.38575,362521.8784,791498.7234,930393.48,1097616.176,756446.346,707174.4055,854342.97,619695.506,715520
"3734","BKK","Blackrock Municipal 2020 Term Trust",2987,"$305.07M","2003","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452046.765,339115.716,338742.196,352959.16,300882.2175,462031.8445,335875.604,490647.035,577402.8215,440019.509,392769.5995,525761.27,512392.816,609921
"3735","BBK","Blackrock Municipal Bond Trust",777,"$167.84M","2002","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405687.068,270344.884,329506.116,277330.803,220244.83415,265157.81475,190244.482,348310.742,369329.1415,325544.727,272798.0875,316440.69,297363.737,282381
"3736","BBF","BlackRock Municipal Income Investment Trust",682,"$143.71M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114420.614,101382.336,125543.707,152223.7698,103934.0265,129522.78835,135209.2782,252956.8015,267215.685,173859.9335,160812.7225,274345.6,284272.756,324696
"3737","BYM","Blackrock Municipal Income Quality Trust",690,"$374.71M","2002","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676789.6098,499352.5272,526088.832,454131.2208,495841.65795,591920.9904,588127.749,824263.115,992901.628,735841.885,606465.918,712946.598,591617.64,781471
"3738","BFK","BlackRock Municipal Income Trust",687,"$634.36M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1096322.752,947966.344,1034967.208,1163748.5942,704653.77765,867176.08715,814008.279,1229951.064,1537324.301,1099938.8885,1076278.928,1288959.467,1008786.12,1384987
"3739","BLE","BlackRock Municipal Income Trust II",3001,"$364.24M","2002","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707024.157,645292.032,617435.75,504641.6272,444919.26685,479789.8233,494055.54,734927.8575,882557.185,813057.8855,676318.5565,726134.988,559989,682060
"3740","BTT","BlackRock Municipal Target Term Trust Inc. (The)",3291,"$1.68B","2012","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773979.822,4389774.467,3407062.973,2873200.5495,3454246.5355,2408785,2922750
"3741","MEN","Blackrock MuniEnhanced Fund, Inc.",2760,"$341.93M","1989","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464111.2449,383736.7415,513258.668,508025.053,433669.4348,588587.79275,507860.523,797993.5481,1073220.939,654626.56425,712692.0315,729138.945,558520.62,708613
"3742","MUC","Blackrock MuniHoldings California Quality Fund,  Inc.",2931,"$584.29M","1998","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847773.008,708176.735,814130.2104,854376.735,861125.88195,1017780.89,839081.954,1383164.1765,1532021.153,1183252.253,985033.1075,1183046.1765,1096312.32,1319565
"3743","MUH","Blackrock MuniHoldings Fund II, Inc.",2991,"$172.76M","1998","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306172.29,193927.488,226848.124,244163.5812,200009.11975,369668.77285,275861.0816,409225.901,480017.7315,322252.981,272586.708,290276.67,241011.135,228887.5
"3744","MHD","Blackrock MuniHoldings Fund, Inc.",3047,"$236M","1997","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317412.405,261330.954,274619.708,277980.7707,284429.41665,343247.3425,295223.292,524220.583,613287.008,486437.078,424558.9365,438330.962,329146.902,398840
"3745","MFL","Blackrock MuniHoldings Investment Quality Fund",644,"$515.39M","1997","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756817.218,554897.138,814567.6643,694158.3869,857873.01585,1072980.66085,892462.8122,1340456.481,1601719.881,1108792.4775,1050837.6835,1392220.083,957461.68,1148070
"3746","MUJ","Blackrock MuniHoldings New Jersey Insured Fund, Inc.",696,"$433.61M","1998","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345309.465,297764.601,284433.1,339580.835,363429.548,490377.0955,376441.752,616798.689,689942.841,484354.6005,698884.5665,922394.7585,666720,842367
"3747","MHN","Blackrock MuniHoldings New York Quality Fund, Inc.",2887,"$427.75M","1997","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589625.856,415826.514,541621.8695,505341.3648,608848.46905,756554.2892,697139.6313,860963.0725,985316.4765,745261.53,589429.7125,726528.924,567439.785,655632
"3748","MUE","Blackrock MuniHoldings Quality Fund II, Inc.",2820,"$290.29M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514875.048,393184.7056,421131.5904,470691.7424,642723.8373,638817.3624,691341.975,928304.319,943548.786,695771.6015,551114.353,838183.047,649226.865,779636
"3749","MUS","Blackrock MuniHoldings Quality Fund, Inc.",2815,"$166.11M","1998","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222628.4505,211388.7208,236112.6092,286591.034,354982.65625,430655.34485,357863.184,516436.495,653392.945,377776.412,337291.6915,468241.8705,326666.9,389312
"3750","MVT","Blackrock MuniVest Fund II, Inc.",747,"$323.7M","1993","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494539.758,436890.776,420121.744,408712.262,384492.33705,451624.85,395913.772,656495.2575,732908.446,524981.4385,448173.922,535585.1745,419152.86,471691
"3751","MYC","Blackrock MuniYield California Fund, Inc.",2944,"$312.72M","1992","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349379.1164,400134.832,445816.3941,415375.8392,464448.70445,545683.0866,483902.3176,656274.1555,790657.472,658170.345,546406.737,652572.996,584292.492,843730
"3752","MCA","Blackrock MuniYield California Insured Fund, Inc.",2939,"$499.23M","1992","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567928.372,557833.056,575066.0076,623176.133,659457.3445,831353.4315,715643.62,1196478.2595,1239378.145,888356.367,707172.292,871483.538,822969.666,1360056
"3753","MYD","Blackrock MuniYield Fund, Inc.",2952,"$695.86M","1991","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933441.7296,821569.921,904183.143,928620.3625,729942.7212,1082993.85375,1002608.051,1704294.9075,1555665.07,1209026.758,1053738.553,1411997.685,1028176,1414500
"3754","MYF","Blackrock MuniYield Investment Fund",2943,"$199.92M","1992","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227922.128,185243.06,230895.984,241430.7982,235058.3686,513910.6831,293185.48,484650.4405,557693.9755,440658.397,349523.823,524053.36,380111.368,400608
"3755","MFT","Blackrock MuniYield Investment QualityFund",2882,"$115.71M","1992","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123835.776,120689.67685,142395.6048,143977.4388,188628.83415,248805.2308,231865.5664,328485.972,410426.2648,206019.4155,201833.8975,318518.635,200617.31,219172
"3756","MIY","Blackrock MuniYield Michigan Quality Fund, Inc.",2932,"$421.79M","1992","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252840.432,221854.42,323586.0576,297968.0304,325565.3308,426148.9443,346764.185,524049.994,638758.0815,459180.856,524352.702,613105.997,585070,540552
"3757","MYJ","Blackrock MuniYield New Jersey Fund, Inc.",744,"$365.75M","1992","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221851.773,164783.66,174744.596,213509.898,180033.5708,273738.0946,245116.223,361621.8995,455961.6875,337718.424,320091.784,350373.134,259374.272,456237
"3758","MYN","Blackrock MuniYield New York Quality Fund, Inc.",2863,"$520.17M","1992","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670388.7564,532540.5476,555394.3584,584206.5915,630413.93255,1038733.16935,769159.6248,1118852.8935,1015782.39,855346.926,772519.5365,1010801.993,746642.952,806382
"3759","MPA","Blackrock MuniYield Pennsylvania Quality Fund",702,"$192.95M","1992","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152866.34,143971.272,188587.583,207547.6832,169142.7165,279098.5645,194981.1345,305674.227,371710.352,242400.992,285888.847,322032.6405,228314.863,261670
"3760","MQT","Blackrock MuniYield Quality Fund II, Inc.",2858,"$295.06M","1992","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386433.1614,311384.5562,342828.27,441131.9731,447499.1817,544997.05645,483039.9019,674741.063,752692.1039,491521.649,558769.818,663806.8045,492860,616308
"3761","MYI","Blackrock MuniYield Quality Fund III, Inc.",2884,"$932.98M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119901.302,1008263.865,1185321.226,1402107.1596,1130540.711,1578925.36005,1511655.4194,1942691.708,2503642.5065,1653315.483,1613750.6835,1811164.734,1272705.952,2476404
"3762","MQY","Blackrock MuniYield Quality Fund, Inc.",2984,"$460.68M","1992","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513795.519,468745.4514,498258.8919,664760.8008,673533.9572,930018.4795,770413.905,1079798.6755,1345525.7045,808194.8415,693667.6615,765373.386,692772.131,852962
"3763","BNY","BlackRock New York Investment Quality Municipal Trust Inc. (Th",2933,"$185.25M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285234.67,282821.18,246395.644,303738.112,229666.887,245716.168,219807.744,345107.613,363404.7555,311953.979,264842.7055,323648.6025,285553.716,246530
"3764","BQH","Blackrock New York Municipal Bond Trust",2956,"$41.83M","2002","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56919.06,49710.066,58415.4795,72965.3705,42909.013,36273.765,39352.954,51576.832,93255.58,77687.879,51630.032,58973.3325,41376.0435,67522
"3765","BSE","Blackrock New York Municipal Income Quality Trust",2895,"$90.39M","2002","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152580.352,101111.3475,91663.407,92539.74,101527.61245,131356.6345,132324.44,171308.9805,202650.61,171269.462,127303.7145,174701.659,136934.86,144870
"3766","BFY","BlackRock New York Municipal Income Trust II",691,"$71.13M","2002","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97966.308,93162.2697,92213.832,89623.4028,99769.91285,95649.4225,82394.634,120597.644,142666.687,116528.0495,124402.005,164944.3,98581.04,137004
"3767","BCX","BlackRock Resources",4090,"$701.36M","2011","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2733616.309,2499950.837,2173341.4292,2078517.1879,3466160.0652,2557674.6461,2158116,3230544
