"","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","DateMadePublic","OrigCompany","City","State","BreachType","OrgType","TotalRecords","BreachYear","Latitude","Longitude","MatchedCompanyName","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"2851","SSKN","Strata Skin Sciences, Inc.",352,"$62.52M","n/a","Health Care","Medical/Dental Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869.955555555556,353.100840336134,478.648,1560.68774703557,6733.69444444444,13426.8645418327,12228.5952380952,5404.852,9603.34920634921,9897.88888888889,39249.8333333333,9544.23015873016,117405.61752988,67904.4328358209
"2852","SSYS","Stratasys, Ltd.",1252,"$1.29B","1994","Technology","Computer peripheral equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239370.046511628,233136.071713147,280620.322709163,210161.897233202,133333.932539683,175331.948412698,291630,441619.668,936027.400793651,1292286.5,1405464.26587302,1045473.79365079,766813.163346614,761680.253731343
"2853","STRA","Strategic Education, Inc.",848,"$3.72B","1996","Consumer Services","Other Consumer Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237283.981395349,188380.462151394,157440.529880478,254276.754940711,328102.03968254,266401.833333333,285082.509960159,201119.1,204513.202380952,170518.94047619,122321.936507937,84198.5555555556,78438.421686747,94275.3731343284
"2854","HNDL","Strategy Shares Nasdaq 7HANDL Index ETF",1280,"$19.44M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2855","STRT","Strattec Security Corporation",918,"$70.25M","n/a","Capital Goods","Auto Parts:O.E.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5416.86915887851,9253.93548387097,5265.625,4746.59243697479,8825.27916666667,5712.15573770492,2825.04245283019,3596.64830508475,9500.912,24867.4880952381,18542.2658730159,9035.8373015873,18646.3694779116,NA
"2856","STRS","Stratus Properties Inc.",1397,"$215.11M","n/a","Consumer Services","Homebuilding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2497.82802547771,2477.41176470588,10071.5443037975,9223.83003952569,14645.788,3952.99099099099,7737.62980769231,4582.4364640884,5727.73949579832,2830.48165137615,4131.30303030303,16125.7738095238,7245.02390438247,7267.88059701493
"2857","STRM","Streamline Health Solutions, Inc.",306,"$31.03M","n/a","Technology","EDP Services","May 14, 2010","Heritage Health Solutions",NA,"Texas","Physical Loss","Healthcare",656,2010,40.760537,-73.97889,"Streamline Health Solutions, Inc.",62949.9392523365,38012.3346613546,23049.219123506,10831.364,12508.8565737052,23252.8353413655,15580.5322580645,45549.313253012,66807.1190476191,49217.9365079365,85024.1547619048,42322.9761904762,117941.684,83410.6716417911
"2858","STRM","Streamline Health Solutions, Inc.",306,"$31.03M","n/a","Technology","EDP Services","February 28, 2012","Catalyst Health Solutions, Inc.",NA,"Maryland","Unintended Disclosure","Healthcare",632,2012,40.760537,-73.97889,"Streamline Health Solutions, Inc.",62949.9392523365,38012.3346613546,23049.219123506,10831.364,12508.8565737052,23252.8353413655,15580.5322580645,45549.313253012,66807.1190476191,49217.9365079365,85024.1547619048,42322.9761904762,117941.684,83410.6716417911
"2859","STRM","Streamline Health Solutions, Inc.",306,"$31.03M","n/a","Technology","EDP Services","November 26, 2012","Advantage Health Solutions, Inc.",NA,"Indiana","Unknown","Healthcare",2575,2012,40.760537,-73.97889,"Streamline Health Solutions, Inc.",62949.9392523365,38012.3346613546,23049.219123506,10831.364,12508.8565737052,23252.8353413655,15580.5322580645,45549.313253012,66807.1190476191,49217.9365079365,85024.1547619048,42322.9761904762,117941.684,83410.6716417911
"2860","STRM","Streamline Health Solutions, Inc.",306,"$31.03M","n/a","Technology","EDP Services","May 22, 2014","Sutherland Healthcare Solutions, Inc.",NA,"New Jersey","Physical Loss","Healthcare",342197,2014,40.760537,-73.97889,"Streamline Health Solutions, Inc.",62949.9392523365,38012.3346613546,23049.219123506,10831.364,12508.8565737052,23252.8353413655,15580.5322580645,45549.313253012,66807.1190476191,49217.9365079365,85024.1547619048,42322.9761904762,117941.684,83410.6716417911
"2861","SBBP","Strongbridge Biopharma plc",1053,"$140.34M","2015","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59910.9622641509,22114.6265060241,112608.418326693,308478.149253731
"2862","SUMR","Summer Infant, Inc.",123,"$9.46M","n/a","Consumer Durables","Miscellaneous manufacturing industries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17489.8876404494,37537.3065693431,63824,33218.5927419355,41495.4103585657,74663.5317460317,77316.2470119522,108755.952,95919.9087301587,164839.547619048,46248.1587301587,25996.4365079365,45185.5458167331,29536.7313432836
"2863","SMMF","Summit Financial Group, Inc.",1290,"$308.12M","n/a","Finance","Major Banks","September 28, 2011","Summit Medical Group, PLLC",NA,"Tennessee","Physical Loss","Healthcare",731,2011,40.760537,-73.97889,"Summit Financial Group, Inc.",7177.7,8357.14754098361,3065.11057692308,2736.43119266055,4839.88372093023,5036.21256038647,2738.72641509434,4105.83962264151,3938.54929577465,5222.71929824561,5804.00406504065,16288.1825396825,21719.0443548387,18380.2835820896
"2864","SMMF","Summit Financial Group, Inc.",1290,"$308.12M","n/a","Finance","Major Banks","January 1, 2015","Summit Financial Group","La Mesa","California","Unintended Disclosure","Financial",662,2015,32.767829,-117.023084,"Summit Financial Group, Inc.",7177.7,8357.14754098361,3065.11057692308,2736.43119266055,4839.88372093023,5036.21256038647,2738.72641509434,4105.83962264151,3938.54929577465,5222.71929824561,5804.00406504065,16288.1825396825,21719.0443548387,18380.2835820896
"2865","SMMF","Summit Financial Group, Inc.",1290,"$308.12M","n/a","Finance","Major Banks","June 22, 2015","Summit Financial Group","La Mesa","California","Unintended Disclosure","Financial",662,2015,32.778421,-116.995623,"Summit Financial Group, Inc.",7177.7,8357.14754098361,3065.11057692308,2736.43119266055,4839.88372093023,5036.21256038647,2738.72641509434,4105.83962264151,3938.54929577465,5222.71929824561,5804.00406504065,16288.1825396825,21719.0443548387,18380.2835820896
"2866","SMMF","Summit Financial Group, Inc.",1290,"$308.12M","n/a","Finance","Major Banks","November 2, 2018","Summit Medical Group",NA,"New Jersey","Physical Loss","Healthcare",525,2018,0,0,"Summit Financial Group, Inc.",7177.7,8357.14754098361,3065.11057692308,2736.43119266055,4839.88372093023,5036.21256038647,2738.72641509434,4105.83962264151,3938.54929577465,5222.71929824561,5804.00406504065,16288.1825396825,21719.0443548387,18380.2835820896
"2867","SSBI","Summit State Bank",530,"$71.91M","2006","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27402.5172413793,8199.12711864407,6421.78172588833,9186.37313432836,6963.30331753554,9014.78109452736,8000.05687203792,8937.38174273859,7503.74058577406,6013.51315789474,8826.66956521739,NA,NA
"2868","SMMT","Summit Therapeutics plc",290,"$42.91M","2015","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24118.8606965174,47093.8669527897,21946.4900398406,81114.5223880597
"2869","WISA","Summit Wireless Technologies, Inc.",249,"$20.21M","2018","Technology","Semiconductors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2870","SNDE","Sundance Energy Australia Limited",283,"$89.37M","n/a","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6360.16,10501.3959183673,NA
"2871","SNDL","Sundial Growers Inc.",2444,"$748.89M","2019","Consumer Durables","Specialty Chemicals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2872","SNSS","Sunesis Pharmaceuticals, Inc.",213,"$92.22M","2005","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52385.855721393,85942.64,59642,208271.845238095,196637.698412698,62692.4365079365,131886.932270916,299466.776119403
"2873","STKL","SunOpta, Inc.",1026,"$201.83M","n/a","Consumer Services","Farming/Seeds/Milling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364495.11627907,731235.804780876,534893.972111554,545105.114624506,330840.337301587,294416.130952381,275014.976095618,171971,249211.722222222,347625.619047619,605760.400793651,538512.353174603,435944.788844622,260706.373134328
"2874","SPWR","SunPower Corporation",588,"$1.78B","2005","Technology","Semiconductors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1108040,1042290.944,4322456.46031746,2678959.92460317,1749420.1984127,2293437.11111111,3093008.44223108,2792347.8358209
"2875","RUN","Sunrun Inc.",752,"$1.8B","2015","Capital Goods","Industrial Specialties","February 2, 2017","Sunrun","San Francisco","California","Hacking","Business Other",0,2017,37.77493,-122.419416,"Sunrun Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826344.125,1068545.37301587,1059800.03984064,2151782.58208955
"2876","SUNW","Sunworks, Inc.",1044,"$76.33M","n/a","Public Utilities","Telecommunications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.169491525424,310.283582089552,782.840375586854,7526.44715447154,25184.9841269841,123992.067460317,321889.988095238,197336.817460317,139615.884462151,138646.134328358
"2877","SLGG","Super League Gaming, Inc.",1909,"$40.88M","2019","Consumer Services","Services-Misc. Amusement & Recreation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2878","SPCB","SuperCom, Ltd.",241,"$14.51M","n/a","Technology","Semiconductors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95787.7361111111,183876.722222222,174088.341269841,44439.5634920635,120407.900398406,123921.358208955
"2879","SCON","Superconductor Technologies Inc.",168,"$3.71M","1993","Technology","Radio And Television Broadcasting And Communications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.572093023256,792.880478087649,4438.26294820717,701.134387351779,555.019841269841,403.706349206349,2117.53784860558,1088.156,15063.1746031746,11858.5753968254,18469.1706349206,248789.44047619,590100.956175299,154677.76119403
"2880","SGC","Superior Group of Companies, Inc.",689,"$216.33M","n/a","Consumer Non-Durables","Apparel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26056.4859813084,23478.5650406504,12646.2738589212,15777.6852589641,8333.89592760181,8560.52631578947,6715.52155172414,8252.49781659389,13944.0912863071,26689.2828685259,42593.376984127,17538.1865079365,18983.624,17015.9402985075
"2881","SUPN","Supernus Pharmaceuticals, Inc.",1439,"$1.42B","2012","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166126.416666667,511520.238095238,464727.174603175,822269.083333333,582153.686507936,588555.055776892,694047.298507463
"2882","SPRT","support.com, Inc.",324,"$30.92M","2000","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153738.609302326,121161.972111554,89618.0956175299,61723.9683794466,58169.6150793651,80334.4206349206,86563.2908366534,56781.784,101344.698412698,144996.365079365,91942.9603174603,59956.1388888889,54355.438247012,39466.552238806
"2883","SURF","Surface Oncology, Inc.",1001,"$57.39M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2884","SGRY","Surgery Partners, Inc.",2290,"$320.63M","2015","Health Care","Hospital/Nursing Management",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445443.765625,178803.765873016,339319.270916335,359827.895522388
"2885","SRDX","Surmodics, Inc.",2035,"$634.87M","1998","Health Care","Medical/Dental Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219710.23255814,215488.498007968,173515.334661355,143003.517786561,142440.146825397,106556.464285714,74547.422310757,64891.312,71791.7380952381,61280.5555555556,64354.9563492063,49638.7261904762,38733.187250996,36150.447761194
"2886","STRO","Sutro Biopharma, Inc.",2505,"$185.03M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2887","SSSS","Sutter Rock Capital Corp.",2289,"$126.13M","2011","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2888","SIVB","SVB Financial Group",989,"$10.03B","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327966.91627907,374702.577689243,522837.756972112,753817.948616601,744913.412698413,505616.03968254,556049.729083665,340336.364,259603.488095238,421385.968253968,439846.166666667,539869.361111111,482934.529880478,645593.253731343
"2889","SVMK","SVMK Inc.",827,"$2.23B","2018","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2890","SYKE","Sykes Enterprises, Incorporated",1509,"$1.21B","1996","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254346.111627907,298729.637450199,312220.673306773,325836.494071146,282092.444444444,371183.261904762,282361.525896414,197779.916,153524.738095238,215919.611111111,194554.523809524,160057.638888889,163758.266932271,155420.985074627
"2891","SYMC","Symantec Corporation",1228,"$14.37B","1989","Technology","Computer Software: Prepackaged Software","March 31, 2009","Symantec","Cupertino","California","Insider","Business Other",200,2009,37.322998,-122.032182,"Symantec Corporation",22849784.702381,20384320.4501992,20370046.5418327,19653521.7470356,19200444.3492064,17821291.1984127,12122751.265873,10816216.104,10514071.4960317,8699768.01190476,6119492.97222222,8821043.56349206,6489290.09677419,6385472.44776119
"2892","SYNC","Synacor, Inc.",304,"$52.65M","2012","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762713.466367713,349515.626984127,97973.2301587302,80608.0992063492,398627.984126984,167087.155378486,150336.835820896
"2893","SYNL","Synalloy Corporation",796,"$144.28M","n/a","Basic Industries","Steel/Iron Ore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5814.67759562842,7282.63829787234,209430.669322709,22064.3833992095,11896.356,10933.4637096774,8315.58964143426,5016.06530612245,17196.828685259,13579.75,22623.3095238095,21486.8531746032,14616.2470119522,9521.13432835821
"2894","SYNA","Synaptics Incorporated",1672,"$1.05B","2002","Technology","Semiconductors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1576717.12093023,1067295.43426295,1251226.84462151,1741123.1027668,1632426.39285714,758583.507936508,510547.884462151,485451.452,899744.825396825,1151146.11111111,815401.813492064,634521.686507936,883908.418326693,753342.208955224
"2895","SNCR","Synchronoss Technologies, Inc.",2444,"$353.29M","2018","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178879.143884892,711119.342629482,890114.18972332,183079.952380952,195050.412698413,336642.637450199,343245.12,302182.428571429,501284.96031746,529077.563492064,384249.357142857,1452920.14342629,905627.925373134
"2896","SNDX","Syndax Pharmaceuticals, Inc.",2522,"$228.22M","2016","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83851.5023696682,162725.135458167,420383.149253731
"2897","SYNH","Syneos Health, Inc.",2173,"$5.44B","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898","SYBX","Synlogic, Inc.",1070,"$88.49M","2015","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6942.296875,7155.38589211618,16751.3,140647.865671642
"2899","SNPS","Synopsys, Inc.",728,"$21.31B","1992","Technology","Computer Software: Prepackaged Software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1149915.1468254,1058032.78087649,1205124.76494024,1476446.75098814,1412804.92857143,1183891.9047619,1012270.25793651,724685.028,683940.948412698,632574.476190476,753827.416666667,753860.472222222,1059038.25896414,1044819.47761194
"2900","SES","Synthesis Energy Systems, Inc.",1544,"$4.19M","n/a","Basic Industries","Major Chemicals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901","THOR","Synthorx, Inc.",881,"$577.88M","2018","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2902","SYPR","Sypris Solutions, Inc.",245,"$21.11M","n/a","Capital Goods","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38037.9720930233,38775.4143426295,36630.6135458167,39215.7272727273,21834.6865079365,19511.5555555556,13953.4105691057,66800.624,38564.9761904762,51458.8849206349,48322.0992063492,49491.4302788845,39046.9043824701,26362.5373134328
"2903","SYRS","Syros Pharmaceuticals, Inc.",453,"$465.55M","2016","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46576.7421875,139495.446215139,NA
"2904","TROW","T. Rowe Price Group, Inc.",543,"$26.06B","1986","Finance","Investment Bankers/Brokers/Service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378512.53571429,1551686.16334661,1873576.98007968,3989249.96047431,4115974.55555556,2439700.10714286,2618463.62301587,1640668.092,1580295.08333333,1562420.72222222,1594973.56746032,1454885.0952381,1651069.4497992,1809045.70149254
"2905","TTOO","T2 Biosystems, Inc.",289,"$59.23M","2014","Health Care","Medical/Dental Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110445.931372549,110811.361111111,106744.313492063,182054.107569721,323126.820895522
"2906","TRHC","Tabula Rasa HealthCare, Inc.",2229,"$1.25B","2016","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166821.738461538,109426.729083665,364152.611940299
"2907","TCMD","Tactile Systems Technology, Inc.",2140,"$956.75M","2016","Health Care","Medical/Dental Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70516.1834862385,205621.597609562,NA
"2908","TAIT","Taitron Components Incorporated",1068,"$15.94M","1995","Technology","Electronic Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3273.16666666667,3994.40697674419,8459.51308900524,3932.8322147651,4398.07432432432,6275.49171270718,4784.8612716763,3761.78358208955,5212.15492957746,9174.38349514563,8645.18421052631,30152.3381642512,31493.268,NA
"2909","TLC","Taiwan Liposome Company, Ltd.",2083,"$163.27M","2018","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2910","TTWO","Take-Two Interactive Software, Inc.",665,"$14.94B","1997","Technology","Computer Software: Prepackaged Software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1543824.74883721,2018802.16334661,1902865.25498008,1990611.66798419,2266839.14285714,2032200.71428571,1885143.88047809,1942038.912,2238826.53571429,2064069.83730159,1698423.70634921,1324829.26190476,1884516.41035857,2825349.62686567
"2911","TLND","Talend S.A.",1941,"$1.25B","2016","Technology","Computer Software: Prepackaged Software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294660.666666667,148134.115537849,NA
"2912","TNDM","Tandem Diabetes Care, Inc.",2467,"$4.25B","2013","Health Care","Medical/Dental Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32249.28125,12763.623015873,19156.2817460317,27373.1785714286,202172.80876494,1414493.10447761
"2913","TLF","Tandy Leather Factory, Inc.",1898,"$40.65M","n/a","Consumer Non-Durables","Apparel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17436.0566037736,18234.796,21269.1752988048,9754.44396551724,9910.97737556561,15527.2107438017,6350.49339207048,6660.61924686192,10775.9282868526,15447.072,10700.2551440329,12529.0253164557,12242.2510288066,NA
"2914","TANH","Tantech Holdings Ltd.",309,"$42.99M","2015","Basic Industries","Major Chemicals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145634.989847716,49781.8055555556,336321.482071713,647481.343283582
"2915","TAOP","Taoping Inc.",130,"$21.72M","n/a","Technology","Computer Software: Prepackaged Software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2916","TEDU","Tarena International, Inc.",268,"$62.1M","2014","Consumer Services","Other Consumer Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603430.428571429,324391.412698413,217307.71031746,290923.692,205725.686567164
"2917","TH","Target Hospitality Corp.",2266,"$641.96M","2018","Consumer Services","Hotels/Resorts","June 10, 2011","Lafrance Hospitality Corporation","Westport","Massachusetts","Hacking","Business Other",100,2011,41.637115,-71.050308,"Target Hospitality Corp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2918","TRNX","Taronis Technologies, Inc.",352,"$32.75M","n/a","Technology","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919","TATT","TAT Technologies Ltd.",1925,"$45.56M","n/a","Capital Goods","Aerospace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5809.695,41564.3388429752,92054.1354581673,13880.3870967742,16564.7836734694,7687.3153526971,6883.82727272727,5593.86956521739,6768.20179372197,7837.29487179487,3156.71078431373,9454.02487562189,NA,NA
"2920","TAYD","Taylor Devices, Inc.",441,"$37.64M","n/a","Capital Goods","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106547.530232558,71871.6135458167,11921.3864541833,18944.5040322581,4755.06060606061,6534.21224489796,14600.5774058577,7825.30578512397,4735.55465587045,3996.65044247788,5116.34051724138,7140.384,3682.47087378641,2004.26666666667
"2921","TCF","TCF Financial Corporation",1832,"$5.92B","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737886.172093023,758761.792828685,1419651.50199203,2957172.81027668,2918490.28571429,2217673.35714286,2215198.1314741,2183889.964,1345079.30952381,1151050.4047619,1167271.38492064,1364258.53968254,1551814.076,1546164.49253731
"2922","CGBD","TCG BDC, Inc.",698,"$861.66M","2017","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150523.248175182,133606.641791045
"2923","TCRR","TCR2 Therapeutics Inc.",832,"$402.22M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924","AMTD","TD Ameritrade Holding Corporation",1996,"$24.36B","1997","Finance","Investment Bankers/Brokers/Service","April 20, 2005","TD Ameritrade","Omaha","Nebraska","Portable Device","Financial",2e+05,2005,41.254006,-95.999258,"TD Ameritrade Holding Corporation",6070591.55813953,7756959.35458167,6603506.33864542,4852292.08300395,5257724.71428571,5770902.56746032,5203183.87250996,4259087.496,3361533.66666667,3232614.45634921,2603765.91666667,2946661.92857143,2526223.976,3328160.94029851
"2925","AMTD","TD Ameritrade Holding Corporation",1996,"$24.36B","1997","Finance","Investment Bankers/Brokers/Service","December 1, 2006","TD Ameritrade","Omaha","Nebraska","Portable Device","Financial",300,2006,41.254006,-95.999258,"TD Ameritrade Holding Corporation",6070591.55813953,7756959.35458167,6603506.33864542,4852292.08300395,5257724.71428571,5770902.56746032,5203183.87250996,4259087.496,3361533.66666667,3232614.45634921,2603765.91666667,2946661.92857143,2526223.976,3328160.94029851
"2926","AMTD","TD Ameritrade Holding Corporation",1996,"$24.36B","1997","Finance","Investment Bankers/Brokers/Service","September 14, 2007","TD Ameritrade Holding Corp.","Omaha","Nebraska","Hacking","Financial",6300000,2007,41.254006,-95.999258,"TD Ameritrade Holding Corporation",6070591.55813953,7756959.35458167,6603506.33864542,4852292.08300395,5257724.71428571,5770902.56746032,5203183.87250996,4259087.496,3361533.66666667,3232614.45634921,2603765.91666667,2946661.92857143,2526223.976,3328160.94029851
"2927","PETZ","TDH Holdings, Inc.",313,"$19.03M","2017","Consumer Non-Durables","Packaged Foods",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283664.057142857,77045.0298507463
"2928","TECD","Tech Data Corporation",2672,"$3.38B","1986","Technology","Retail: Computer Software & Peripheral Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609531.488372093,612363.984063745,725922.561752988,725832.043478261,720334.71031746,569750.845238095,494990.61752988,374011.44,195126.904761905,281446.134920635,423530.722222222,351053.662698413,429624.84063745,429501.029850746
"2929","TCCO","Technical Communications Corporation",1037,"$4.48M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3703.48175182482,3519.8417721519,4306.47872340426,9481.78846153846,3251.73333333333,15751.7981220657,11325.5836734694,7426.67381974249,6475.32627118644,17656.5850622407,4276.59907834101,75638.9009433962,76345.1902834008,63845.552238806
"2930","TTGT","TechTarget, Inc.",1249,"$656.46M","2007","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108674.748427673,81783.743083004,38506.9642857143,55798.6468253968,61957.8764940239,38618.68,41378.3849206349,118113.821428571,95585.6111111111,77281.7420634921,43947.9760956175,174012.313432836
"2931","TGLS","Tecnoglass Inc.",2400,"$321.64M","2012","Consumer Durables","Electronic Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19188.59375,23912.8915662651,6199.64285714286,24961.2148760331,23389.0357142857,43295.3815261044,30635.8805970149
